,market,platform,from,to,transition_probability,weight,group
436,market1,IOS APP,P21,P17,0.005479452,0.032630931,group4
437,market1,IOS APP,P21,P18,0.011603546,0.032630931,group4
438,market1,IOS APP,P21,P22,0.002578566,0.032630931,group4
439,market1,IOS APP,P21,B2,0.000644641,0.032630931,group4
440,market1,IOS APP,P21,B1,0.000241741,0.032630931,group4
441,market1,IOS APP,P21,P8,0.002417405,0.032630931,group4
442,market1,IOS APP,P21,P9,0.003223207,0.032630931,group4
443,market1,IOS APP,P21,P24,0.002175665,0.032630931,group4
444,market1,IOS APP,P21,P16,0.003626108,0.032630931,group4
445,market1,IOS APP,P21,P7,0.000322321,0.032630931,group4
446,market1,IOS APP,P21,P11,0.000241741,0.032630931,group4
447,market1,IOS APP,P21,P13,8.06E-05,0.032630931,group4
448,market1,IOS APP,P21,P6,8.06E-05,0.032630931,group4
449,market1,IOS APP,P21,B3,0.00016116,0.032630931,group4
450,market1,IOS APP,P22,P4,0.577979516,0.067775575,group3
451,market1,IOS APP,P22,AppClose,0.1369491,0.067775575,group3
452,market1,IOS APP,P22,P9,0.107968653,0.067775575,group3
453,market1,IOS APP,P22,P19,0.020173805,0.067775575,group3
454,market1,IOS APP,P22,P21,0.01994103,0.067775575,group3
455,market1,IOS APP,P22,P10,0.064905338,0.067775575,group3
456,market1,IOS APP,P22,P8,0.052529485,0.067775575,group3
457,market1,IOS APP,P22,P18,0.003685599,0.067775575,group3
458,market1,IOS APP,P22,P1,0.006129733,0.067775575,group3
459,market1,IOS APP,P22,P15,0.002133768,0.067775575,group3
460,market1,IOS APP,P22,P14,0.004383923,0.067775575,group3
461,market1,IOS APP,P22,P20,0.000814711,0.067775575,group3
462,market1,IOS APP,P22,P7,0.000310366,0.067775575,group3
463,market1,IOS APP,P22,P6,0.000232775,0.067775575,group3
464,market1,IOS APP,P22,P12,0.000310366,0.067775575,group3
465,market1,IOS APP,P22,P3,0.000310366,0.067775575,group3
466,market1,IOS APP,P22,P2,3.88E-05,0.067775575,group3
467,market1,IOS APP,P22,P16,0.000116387,0.067775575,group3
468,market1,IOS APP,P22,P17,0.000193979,0.067775575,group3
469,market1,IOS APP,P22,P23,0.000543141,0.067775575,group3
470,market1,IOS APP,P22,B3,0.000155183,0.067775575,group3
471,market1,IOS APP,P22,P24,0.000116387,0.067775575,group3
472,market1,IOS APP,P22,P11,7.76E-05,0.067775575,group3
473,market1,IOS APP,AppClose,NA,NA,1,group1
"1","market2","IOS APP","AppStart","AppClose",0.323431196975453,1,"group1"
"2","market2","IOS APP","AppStart","P19",0.374190047213328,1,"group1"
"3","market2","IOS APP","AppStart","P4",0.166404370398509,1,"group1"
"4","market2","IOS APP","AppStart","P3",0.0470034912537762,1,"group1"
"5","market2","IOS APP","AppStart","P2",0.0155713536296377,1,"group1"
"6","market2","IOS APP","AppStart","P23",0.00902660950416961,1,"group1"
"7","market2","IOS APP","AppStart","P20",0.0108825817188546,1,"group1"
"8","market2","IOS APP","AppStart","P15",0.00501799895081493,1,"group1"
"9","market2","IOS APP","AppStart","P12",0.00467791827210072,1,"group1"
"10","market2","IOS APP","AppStart","P16",0.00378068414102495,1,"group1"
"11","market2","IOS APP","AppStart","P10",0.00795209927461515,1,"group1"
"12","market2","IOS APP","AppStart","B2",0.00201515891535971,1,"group1"
"13","market2","IOS APP","AppStart","P14",0.00513377109676019,1,"group1"
"14","market2","IOS APP","AppStart","P1",0.00713084061431595,1,"group1"
"15","market2","IOS APP","AppStart","B1",0.000828494419420777,1,"group1"
"16","market2","IOS APP","AppStart","P21",0.00362873319947179,1,"group1"
"17","market2","IOS APP","AppStart","P18",0.00416417937446862,1,"group1"
"18","market2","IOS APP","AppStart","B3",0.000640364682259728,1,"group1"
"19","market2","IOS APP","AppStart","P22",0.00192109404677918,1,"group1"
"20","market2","IOS APP","AppStart","P9",0.00185597221468497,1,"group1"
"21","market2","IOS APP","AppStart","P8",0.00178361462346918,1,"group1"
"22","market2","IOS APP","AppStart","P6",0.000680161357428411,1,"group1"
"23","market2","IOS APP","AppStart","P24",0.000477560102024204,1,"group1"
"24","market2","IOS APP","AppStart","P11",0.000264105207937628,1,"group1"
"25","market2","IOS APP","AppStart","P7",0.000716340153036305,1,"group1"
"26","market2","IOS APP","AppStart","P17",0.000633128923138149,1,"group1"
"27","market2","IOS APP","AppStart","P5",0.00012300790506684,1,"group1"
"28","market2","IOS APP","AppStart","P13",6.51218320942096e-05,1,"group1"
"29","market2","IOS APP","B1","AppClose",0.909090909090909,0.00262658056113312,"group2"
"30","market2","IOS APP","B1","P16",0.0371900826446281,0.00262658056113312,"group2"
"31","market2","IOS APP","B1","P15",0.00550964187327824,0.00262658056113312,"group2"
"32","market2","IOS APP","B1","P14",0.0110192837465565,0.00262658056113312,"group2"
"33","market2","IOS APP","B1","P19",0.0179063360881543,0.00262658056113312,"group2"
"34","market2","IOS APP","B1","P23",0.0068870523415978,0.00262658056113312,"group2"
"35","market2","IOS APP","B1","P4",0.00137741046831956,0.00262658056113312,"group2"
"36","market2","IOS APP","B1","P12",0.00413223140495868,0.00262658056113312,"group2"
"37","market2","IOS APP","B1","P1",0.00137741046831956,0.00262658056113312,"group2"
"38","market2","IOS APP","B1","P18",0.00137741046831956,0.00262658056113312,"group2"
"39","market2","IOS APP","B1","P20",0.00413223140495868,0.00262658056113312,"group2"
"40","market2","IOS APP","P1","P21",0.373005416483677,0.0247137352797525,"group3"
"41","market2","IOS APP","P1","AppClose",0.124725516029864,0.0247137352797525,"group3"
"42","market2","IOS APP","P1","P10",0.246376811594203,0.0247137352797525,"group3"
"43","market2","IOS APP","P1","P12",0.109793588054458,0.0247137352797525,"group3"
"44","market2","IOS APP","P1","P22",0.0649978041282389,0.0247137352797525,"group3"
"45","market2","IOS APP","P1","P19",0.00761235543844239,0.0247137352797525,"group3"
"46","market2","IOS APP","P1","P14",0.0565070999853609,0.0247137352797525,"group3"
"47","market2","IOS APP","P1","P4",0.0105401844532279,0.0247137352797525,"group3"
"48","market2","IOS APP","P1","P2",0.000146391450739277,0.0247137352797525,"group3"
"49","market2","IOS APP","P1","P8",0.00175669740887132,0.0247137352797525,"group3"
"50","market2","IOS APP","P1","P9",0.00307422046552481,0.0247137352797525,"group3"
"51","market2","IOS APP","P1","P15",0.000292782901478554,0.0247137352797525,"group3"
"52","market2","IOS APP","P1","P23",0.00043917435221783,0.0247137352797525,"group3"
"53","market2","IOS APP","P1","P13",0.000146391450739277,0.0247137352797525,"group3"
"54","market2","IOS APP","P1","P16",0.000146391450739277,0.0247137352797525,"group3"
"55","market2","IOS APP","P1","P11",0.000146391450739277,0.0247137352797525,"group3"
"56","market2","IOS APP","P1","P3",0.000292782901478554,0.0247137352797525,"group3"
"57","market2","IOS APP","B2","AppClose",0.680915951617906,0.160594055823882,"group2"
"58","market2","IOS APP","B2","P2",0.151555877183914,0.160594055823882,"group2"
"59","market2","IOS APP","B2","P3",0.0580998656052931,0.160594055823882,"group2"
"60","market2","IOS APP","B2","P4",0.0653881939419001,0.160594055823882,"group2"
"61","market2","IOS APP","B2","P19",0.0257934456735242,0.160594055823882,"group2"
"62","market2","IOS APP","B2","P15",0.00615114235500879,0.160594055823882,"group2"
"63","market2","IOS APP","B2","P20",0.00398015093559392,0.160594055823882,"group2"
"64","market2","IOS APP","B2","P23",0.00139563734105241,0.160594055823882,"group2"
"65","market2","IOS APP","B2","P1",0.00113718598159826,0.160594055823882,"group2"
"66","market2","IOS APP","B2","P14",0.00289465522588649,0.160594055823882,"group2"
"67","market2","IOS APP","B2","P12",0.000671973534580792,0.160594055823882,"group2"
"68","market2","IOS APP","B2","P24",0.00015507081567249,0.160594055823882,"group2"
"69","market2","IOS APP","B2","P10",0.000516902718908301,0.160594055823882,"group2"
"70","market2","IOS APP","B2","P16",0.000361831903235811,0.160594055823882,"group2"
"71","market2","IOS APP","B2","P18",0.000413522175126641,0.160594055823882,"group2"
"72","market2","IOS APP","B2","P9",0.000310141631344981,0.160594055823882,"group2"
"73","market2","IOS APP","B2","P22",5.16902718908301e-05,0.160594055823882,"group2"
"74","market2","IOS APP","B2","P8",0.00010338054378166,0.160594055823882,"group2"
"75","market2","IOS APP","B2","P21",5.16902718908301e-05,0.160594055823882,"group2"
"76","market2","IOS APP","B2","P17",5.16902718908301e-05,0.160594055823882,"group2"
"77","market2","IOS APP","P2","B2",0.732100786646967,0.0906025578408495,"group4"
"78","market2","IOS APP","P2","AppClose",0.159166234077387,0.0906025578408495,"group4"
"79","market2","IOS APP","P2","P4",0.0405302879048037,0.0906025578408495,"group4"
"80","market2","IOS APP","P2","P3",0.0378948209080382,0.0906025578408495,"group4"
"81","market2","IOS APP","P2","P19",0.0153735574811325,0.0906025578408495,"group4"
"82","market2","IOS APP","P2","P20",0.00559038453859362,0.0906025578408495,"group4"
"83","market2","IOS APP","P2","P15",0.00399313181328116,0.0906025578408495,"group4"
"84","market2","IOS APP","P2","P14",0.00155732140717965,0.0906025578408495,"group4"
"85","market2","IOS APP","P2","P23",0.000678832408257797,0.0906025578408495,"group4"
"86","market2","IOS APP","P2","P1",0.00107814558958591,0.0906025578408495,"group4"
"87","market2","IOS APP","P2","P12",0.000559038453859362,0.0906025578408495,"group4"
"88","market2","IOS APP","P2","P21",0.000119793954398435,0.0906025578408495,"group4"
"89","market2","IOS APP","P2","P9",0.000159725272531246,0.0906025578408495,"group4"
"90","market2","IOS APP","P2","P10",0.000559038453859362,0.0906025578408495,"group4"
"91","market2","IOS APP","P2","P8",0.000199656590664058,0.0906025578408495,"group4"
"92","market2","IOS APP","P2","P18",0.000159725272531246,0.0906025578408495,"group4"
"93","market2","IOS APP","P2","P24",7.98626362656231e-05,0.0906025578408495,"group4"
"94","market2","IOS APP","P2","P7",3.99313181328116e-05,0.0906025578408495,"group4"
"95","market2","IOS APP","P2","P22",7.98626362656231e-05,0.0906025578408495,"group4"
"96","market2","IOS APP","P2","P16",7.98626362656231e-05,0.0906025578408495,"group4"
"97","market2","IOS APP","P3","AppClose",0.450361855547793,0.274448725601925,"group4"
"98","market2","IOS APP","P3","P4",0.259336400427108,0.274448725601925,"group4"
"99","market2","IOS APP","P3","P2",0.169090022278174,0.274448725601925,"group4"
"100","market2","IOS APP","P3","P19",0.0649626280335886,0.274448725601925,"group4"
"101","market2","IOS APP","P3","P15",0.0271424616723131,0.274448725601925,"group4"
"102","market2","IOS APP","P3","B2",0.0042315348211814,0.274448725601925,"group4"
"103","market2","IOS APP","P3","P12",0.00254419383329598,0.274448725601925,"group4"
"104","market2","IOS APP","P3","P23",0.00185871155696753,0.274448725601925,"group4"
"105","market2","IOS APP","P3","P20",0.00276829380824952,0.274448725601925,"group4"
"106","market2","IOS APP","P3","P1",0.00338786432723869,0.274448725601925,"group4"
"107","market2","IOS APP","P3","P14",0.00390197603448503,0.274448725601925,"group4"
"108","market2","IOS APP","P3","P16",0.000487747004310629,0.274448725601925,"group4"
"109","market2","IOS APP","P3","P10",0.00390197603448503,0.274448725601925,"group4"
"110","market2","IOS APP","P3","P22",0.000883217548346274,0.274448725601925,"group4"
"111","market2","IOS APP","P3","P18",0.00079094108807129,0.274448725601925,"group4"
"112","market2","IOS APP","P3","P8",0.00193780566577466,0.274448725601925,"group4"
"113","market2","IOS APP","P3","P9",0.00179279979962826,0.274448725601925,"group4"
"114","market2","IOS APP","P3","P21",0.000303194083760661,0.274448725601925,"group4"
"115","market2","IOS APP","P3","P17",0.000158188217614258,0.274448725601925,"group4"
"116","market2","IOS APP","P3","P24",0.000131823514678548,0.274448725601925,"group4"
"117","market2","IOS APP","P3","P6",2.63647029357097e-05,0.274448725601925,"group4"
"118","market2","IOS APP","P4","AppClose",0.550848860880322,0.742873681735135,"group4"
"119","market2","IOS APP","P4","P3",0.290341589800033,0.742873681735135,"group4"
"120","market2","IOS APP","P4","P19",0.0653277099749676,0.742873681735135,"group4"
"121","market2","IOS APP","P4","P2",0.0189739643702456,0.742873681735135,"group4"
"122","market2","IOS APP","P4","P15",0.0104220440842725,0.742873681735135,"group4"
"123","market2","IOS APP","P4","P10",0.0186233161580644,0.742873681735135,"group4"
"124","market2","IOS APP","P4","P24",0.00782627329132048,0.742873681735135,"group4"
"125","market2","IOS APP","P4","P12",0.00381816942152785,0.742873681735135,"group4"
"126","market2","IOS APP","P4","P23",0.00262986159135847,0.742873681735135,"group4"
"127","market2","IOS APP","P4","P1",0.00854218005785696,0.742873681735135,"group4"
"128","market2","IOS APP","P4","P14",0.00784575374755277,0.742873681735135,"group4"
"129","market2","IOS APP","P4","P20",0.00297563968948153,0.742873681735135,"group4"
"130","market2","IOS APP","P4","P16",0.000798698705523683,0.742873681735135,"group4"
"131","market2","IOS APP","P4","B2",0.000506491862039409,0.742873681735135,"group4"
"132","market2","IOS APP","P4","P18",0.00147564455959559,0.742873681735135,"group4"
"133","market2","IOS APP","P4","P21",0.00227921337917734,0.742873681735135,"group4"
"134","market2","IOS APP","P4","P22",0.000964282583498106,0.742873681735135,"group4"
"135","market2","IOS APP","P4","P17",0.000496751633923266,0.742873681735135,"group4"
"136","market2","IOS APP","P4","P9",0.0025568098804874,0.742873681735135,"group4"
"137","market2","IOS APP","P4","P8",0.00266395238976497,0.742873681735135,"group4"
"138","market2","IOS APP","P4","P7",1.46103421742137e-05,0.742873681735135,"group4"
"139","market2","IOS APP","P4","P13",6.81815968129974e-05,0.742873681735135,"group4"
"140","market2","IOS APP","P5","AppClose",0.268945022288262,0.00243483294441128,"group4"
"141","market2","IOS APP","P5","P6",0.414561664190193,0.00243483294441128,"group4"
"142","market2","IOS APP","P5","B3",0.0579494799405646,0.00243483294441128,"group4"
"143","market2","IOS APP","P5","P7",0.164933135215453,0.00243483294441128,"group4"
"144","market2","IOS APP","P5","P23",0.025260029717682,0.00243483294441128,"group4"
"145","market2","IOS APP","P5","P14",0.00742942050520059,0.00243483294441128,"group4"
"146","market2","IOS APP","P5","P19",0.0163447251114413,0.00243483294441128,"group4"
"147","market2","IOS APP","P5","P15",0.00891530460624071,0.00243483294441128,"group4"
"148","market2","IOS APP","P5","P11",0.0222882615156018,0.00243483294441128,"group4"
"149","market2","IOS APP","P5","P12",0.00148588410104012,0.00243483294441128,"group4"
"150","market2","IOS APP","P5","P16",0.00297176820208024,0.00243483294441128,"group4"
"151","market2","IOS APP","P5","P1",0.00445765230312036,0.00243483294441128,"group4"
"152","market2","IOS APP","P5","P20",0.00297176820208024,0.00243483294441128,"group4"
"153","market2","IOS APP","P5","P18",0.00148588410104012,0.00243483294441128,"group4"
"154","market2","IOS APP","P6","AppClose",0.226042428675933,0.00989128271919828,"group4"
"155","market2","IOS APP","P6","P7",0.47878566203365,0.00989128271919828,"group4"
"156","market2","IOS APP","P6","P5",0.159107534747623,0.00989128271919828,"group4"
"157","market2","IOS APP","P6","B3",0.0559619604974397,0.00989128271919828,"group4"
"158","market2","IOS APP","P6","P23",0.0263350402340892,0.00989128271919828,"group4"
"159","market2","IOS APP","P6","P15",0.00621799561082663,0.00989128271919828,"group4"
"160","market2","IOS APP","P6","P19",0.00987564008778347,0.00989128271919828,"group4"
"161","market2","IOS APP","P6","P11",0.0234089246525238,0.00989128271919828,"group4"
"162","market2","IOS APP","P6","P8",0.000365764447695684,0.00989128271919828,"group4"
"163","market2","IOS APP","P6","P4",0.00146305779078274,0.00989128271919828,"group4"
"164","market2","IOS APP","P6","P12",0.00182882223847842,0.00989128271919828,"group4"
"165","market2","IOS APP","P6","P16",0.0021945866861741,0.00989128271919828,"group4"
"166","market2","IOS APP","P6","P1",0.00329188002926116,0.00989128271919828,"group4"
"167","market2","IOS APP","P6","P20",0.00256035113386979,0.00989128271919828,"group4"
"168","market2","IOS APP","P6","P21",0.000365764447695684,0.00989128271919828,"group4"
"169","market2","IOS APP","P6","P10",0.000365764447695684,0.00989128271919828,"group4"
"170","market2","IOS APP","P6","P14",0.000731528895391368,0.00989128271919828,"group4"
"171","market2","IOS APP","P6","P18",0.00109729334308705,0.00989128271919828,"group4"
"172","market2","IOS APP","B3","AppClose",0.814111261872456,0.0026663772363018,"group2"
"173","market2","IOS APP","B3","P23",0.039348710990502,0.0026663772363018,"group2"
"174","market2","IOS APP","B3","P6",0.0434192672998643,0.0026663772363018,"group2"
"175","market2","IOS APP","B3","P15",0.00814111261872456,0.0026663772363018,"group2"
"176","market2","IOS APP","B3","P5",0.00814111261872456,0.0026663772363018,"group2"
"177","market2","IOS APP","B3","P7",0.0597014925373134,0.0026663772363018,"group2"
"178","market2","IOS APP","B3","P19",0.00814111261872456,0.0026663772363018,"group2"
"179","market2","IOS APP","B3","P20",0.00542740841248304,0.0026663772363018,"group2"
"180","market2","IOS APP","B3","P1",0.00135685210312076,0.0026663772363018,"group2"
"181","market2","IOS APP","B3","P4",0.00271370420624152,0.0026663772363018,"group2"
"182","market2","IOS APP","B3","P11",0.0067842605156038,0.0026663772363018,"group2"
"183","market2","IOS APP","B3","P16",0.00135685210312076,0.0026663772363018,"group2"
"184","market2","IOS APP","B3","P8",0.00135685210312076,0.0026663772363018,"group2"
"185","market2","IOS APP","P7","AppClose",0.10242474916388,0.0086539679094083,"group4"
"186","market2","IOS APP","P7","P6",0.758361204013378,0.0086539679094083,"group4"
"187","market2","IOS APP","P7","B3",0.0593645484949833,0.0086539679094083,"group4"
"188","market2","IOS APP","P7","P5",0.0438963210702341,0.0086539679094083,"group4"
"189","market2","IOS APP","P7","P19",0.00209030100334448,0.0086539679094083,"group4"
"190","market2","IOS APP","P7","P1",0.00167224080267559,0.0086539679094083,"group4"
"191","market2","IOS APP","P7","P11",0.0108695652173913,0.0086539679094083,"group4"
"192","market2","IOS APP","P7","P23",0.012123745819398,0.0086539679094083,"group4"
"193","market2","IOS APP","P7","P16",0.00167224080267559,0.0086539679094083,"group4"
"194","market2","IOS APP","P7","P20",0.00501672240802676,0.0086539679094083,"group4"
"195","market2","IOS APP","P7","P12",0.000418060200668896,0.0086539679094083,"group4"
"196","market2","IOS APP","P7","P14",0.000418060200668896,0.0086539679094083,"group4"
"197","market2","IOS APP","P7","P15",0.000418060200668896,0.0086539679094083,"group4"
"198","market2","IOS APP","P7","P18",0.000836120401337793,0.0086539679094083,"group4"
"199","market2","IOS APP","P7","P22",0.000418060200668896,0.0086539679094083,"group4"
"200","market2","IOS APP","P8","P10",0.99959100204499,0.0265371465783904,"group3"
"201","market2","IOS APP","P8","AppClose",0.000136332651670075,0.0265371465783904,"group3"
"202","market2","IOS APP","P8","P12",0.000136332651670075,0.0265371465783904,"group3"
"203","market2","IOS APP","P8","P14",0.000136332651670075,0.0265371465783904,"group3"
"204","market2","IOS APP","P9","P22",0.961625504280232,0.0367685099763029,"group3"
"205","market2","IOS APP","P9","P10",0.0324707271474958,0.0367685099763029,"group3"
"206","market2","IOS APP","P9","AppClose",0.00137754600019679,0.0367685099763029,"group3"
"207","market2","IOS APP","P9","P3",0.00206631900029519,0.0367685099763029,"group3"
"208","market2","IOS APP","P9","P4",0.00236150742890879,0.0367685099763029,"group3"
"209","market2","IOS APP","P9","P1",9.83961428711994e-05,0.0367685099763029,"group3"
